972.50, 1765.90
972.50, 1565.90
972.50, 1365.90
972.50, 1165.90
972.50, 965.90
1172.50, 565.90
1172.50, 765.90
1172.50, 965.90
1172.50, 1165.90
1172.50, 1365.90
1172.50, 1565.90
1172.50, 1765.90
1372.50, 1965.90
1372.50, 1765.90
1372.50, 1565.90
1372.50, 1365.90
1372.50, 1165.90
1372.50, 965.90
1372.50, 765.90
1372.50, 565.90
1572.50, 565.90
1572.50, 765.90
1572.50, 965.90
1572.50, 1165.90
1572.50, 1365.90
1572.50, 1565.90
1572.50, 1765.90
1572.50, 1965.90
1772.50, 1965.90
1772.50, 1765.90
1772.50, 1565.90
1772.50, 1365.90
1772.50, 1165.90
1772.50, 965.90
1772.50, 765.90
1772.50, 565.90
1972.50, 565.90
1972.50, 765.90
1972.50, 965.90
1972.50, 1165.90
1972.50, 1365.90
1972.50, 1565.90
1972.50, 1765.90
1972.50, 1965.90
2172.50, 1965.90
2172.50, 1765.90
2172.50, 1565.90
2172.50, 1365.90
2172.50, 1165.90
2172.50, 965.90
2172.50, 765.90
2172.50, 565.90
2372.50, 565.90
2372.50, 765.90
2372.50, 965.90
2372.50, 1165.90
2372.50, 1365.90
2372.50, 1565.90
2372.50, 1765.90
2372.50, 1965.90
2572.50, 1965.90
2572.50, 1765.90
2572.50, 1565.90
2572.50, 1365.90
2572.50, 1165.90
2572.50, 965.90
2572.50, 765.90
2772.50, 765.90
2772.50, 965.90
2772.50, 1165.90
2772.50, 1365.90
2772.50, 1565.90
2772.50, 1765.90
2772.50, 1965.90
2972.50, 1965.90
2972.50, 1765.90
2972.50, 1565.90
2972.50, 1365.90
2972.50, 1165.90
2972.50, 965.90
2972.50, 765.90
3172.50, 765.90
3172.50, 965.90
3172.50, 1165.90
3172.50, 1365.90
3172.50, 1565.90
3172.50, 1765.90
3172.50, 1965.90
3372.50, 1965.90
3372.50, 1765.90
3372.50, 1565.90
3372.50, 1365.90
3372.50, 1165.90
3372.50, 965.90
3372.50, 765.90
3572.50, 765.90
3572.50, 965.90
3572.50, 1165.90
3572.50, 1365.90
3572.50, 1565.90
3572.50, 1765.90
3572.50, 1965.90
3772.50, 1965.90
3772.50, 1765.90
3772.50, 1565.90
3772.50, 1365.90
3772.50, 1165.90
3772.50, 965.90
3772.50, 765.90
3972.50, 765.90
3972.50, 965.90
3972.50, 1165.90
3972.50, 1365.90
3972.50, 1565.90
3972.50, 1765.90
3972.50, 1965.90
4172.50, 1965.90
4172.50, 1765.90
4172.50, 1565.90
4172.50, 1365.90
4172.50, 1165.90
4172.50, 965.90
4172.50, 765.90
4372.50, 765.90
4372.50, 965.90
4372.50, 1165.90
4372.50, 1365.90
4372.50, 1565.90
4372.50, 1765.90
4372.50, 1965.90
4572.50, 1965.90
4572.50, 1765.90
4572.50, 1565.90
4572.50, 1365.90
4572.50, 1165.90
4572.50, 965.90
4572.50, 765.90
4772.50, 765.90
4772.50, 965.90
4772.50, 1165.90
4772.50, 1365.90
4772.50, 1565.90
4772.50, 1765.90
4772.50, 1965.90
4972.50, 1965.90
4972.50, 1765.90
4972.50, 1565.90
4972.50, 1365.90
4972.50, 1165.90
4972.50, 965.90
4972.50, 765.90
5172.50, 765.90
5172.50, 965.90
5172.50, 1165.90
5172.50, 1365.90
5172.50, 1565.90
5172.50, 1765.90
5172.50, 1965.90
5372.50, 1965.90
5372.50, 1765.90
5372.50, 1565.90
5372.50, 1365.90
5372.50, 1165.90
5372.50, 965.90
5372.50, 765.90
5572.50, 765.90
5572.50, 965.90
5572.50, 1165.90
5572.50, 1365.90
5572.50, 1565.90
5572.50, 1765.90
5572.50, 1965.90
5772.50, 1965.90
5772.50, 1765.90
5772.50, 1565.90
5772.50, 1365.90
5772.50, 1165.90
5772.50, 965.90
5772.50, 765.90
5972.50, 765.90
5972.50, 965.90
5972.50, 1165.90
5972.50, 1365.90
5972.50, 1565.90
5972.50, 1765.90
5972.50, 1965.90
6172.50, 1965.90
6172.50, 1765.90
6172.50, 1565.90
6172.50, 1365.90
6172.50, 1165.90
6172.50, 965.90
6032.85, 2302.92
5561.61, 2305.58
4965.25, 2302.92
4560.58, 2297.59
4195.84, 2278.96
3772.53, 2273.63
3383.83, 2265.65
2989.80, 2278.96
2566.49, 2265.65
2156.49, 2255.00
1789.09, 2228.37
1371.10, 2191.10
1019.67, 2135.19
