-1725.00, -7009.00
-1515.00, -6589.00
-1515.00, -6799.00
-1515.00, -7009.00
-1515.00, -7219.00
-1305.00, -7429.00
-1305.00, -7219.00
-1305.00, -7009.00
-1305.00, -6799.00
-1305.00, -6589.00
-1305.00, -6379.00
-1095.00, -6169.00
-1095.00, -6379.00
-1095.00, -6589.00
-1095.00, -6799.00
-1095.00, -7009.00
-1095.00, -7219.00
-1095.00, -7429.00
-1095.00, -7639.00
-885.00, -7849.00
-885.00, -7639.00
-885.00, -7429.00
-885.00, -7219.00
-885.00, -7009.00
-885.00, -6799.00
-885.00, -6589.00
-885.00, -6379.00
-885.00, -6169.00
-675.00, -6379.00
-675.00, -6589.00
-675.00, -6799.00
-675.00, -7009.00
-675.00, -7219.00
-675.00, -7429.00
-675.00, -7639.00
-675.00, -7849.00
-465.00, -7849.00
-465.00, -7639.00
-465.00, -7429.00
-465.00, -7219.00
-465.00, -7009.00
-465.00, -6799.00
-465.00, -6589.00
-255.00, -6799.00
-255.00, -7009.00
-255.00, -7219.00
-255.00, -7429.00
-255.00, -7639.00
-45.00, -7429.00
-45.00, -7219.00
14.00, -5198.00
14.00, -5408.00
14.00, -5618.00
224.00, -6038.00
224.00, -5828.00
224.00, -5618.00
224.00, -5408.00
224.00, -5198.00
434.00, -5198.00
434.00, -5408.00
434.00, -5618.00
434.00, -5828.00
434.00, -6038.00
434.00, -6248.00
434.00, -6458.00
644.00, -6878.00
644.00, -6668.00
644.00, -6458.00
644.00, -6248.00
644.00, -6038.00
644.00, -5828.00
644.00, -5618.00
644.00, -5408.00
644.00, -5198.00
854.00, -5198.00
854.00, -5408.00
854.00, -5618.00
854.00, -5828.00
854.00, -6038.00
854.00, -6248.00
854.00, -6458.00
854.00, -6668.00
854.00, -6878.00
1064.00, -6878.00
1064.00, -6668.00
1064.00, -6458.00
1064.00, -6248.00
1064.00, -6038.00
1064.00, -5828.00
1064.00, -5618.00
1064.00, -5408.00
1274.00, -5618.00
1274.00, -5828.00
1274.00, -6038.00
1274.00, -6248.00
1274.00, -6458.00
1274.00, -6668.00
1484.00, -6458.00
1484.00, -6248.00
1484.00, -6038.00
1484.00, -5828.00
